127.0.0.1 - - [19/Nov/2021:10:23:26 +0900] "GET / HTTP/1.1" 404 807
192.168.0.158 - - [19/Nov/2021:13:46:47 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:46:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:46:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:46:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:46:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:46:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:00 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:00 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:01 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:01 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:02 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:02 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:02 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:03 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:03 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:04 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:04 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:05 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:05 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:05 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:06 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:06 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:07 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:07 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:08 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:08 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:08 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:09 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:09 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:10 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:10 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:11 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:11 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:11 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:12 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:12 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:13 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:13 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:14 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:14 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:14 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:15 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:15 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:16 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:16 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:17 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:17 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:17 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:18 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:18 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:19 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:19 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:20 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:20 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:20 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:21 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:21 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:22 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:22 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:23 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:23 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:23 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:24 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:24 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:25 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:25 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:26 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:26 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:26 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:27 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:27 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:28 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:28 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:29 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:29 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:29 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:30 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:30 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:32 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:32 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:32 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:35 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:35 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:35 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:38 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:38 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:38 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:41 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:41 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:41 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:44 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:44 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:44 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:45 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:45 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:46 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:46 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:47 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:47 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:47 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:47:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:47:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:48:00 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
